Date,Adj Close,Close,High,Low,Open,Volume
2024-08-13,4084.73681640625,4196.9501953125,4234.0,4183.0,4213.0,1495593
2024-08-14,4180.40869140625,4295.25,4306.2001953125,4188.14990234375,4209.0,3226545
2024-08-16,4297.97802734375,4416.0498046875,4427.0,4325.10009765625,4350.0,3457058
2024-08-19,4369.951171875,4490.0,4494.25,4390.35009765625,4421.0,2055210
2024-08-20,4402.36083984375,4523.2998046875,4565.0,4500.0,4505.0,2212298
2024-08-21,4429.80712890625,4551.5,4560.0,4492.5498046875,4518.0,1896990
2024-08-22,4381.63037109375,4502.0,4560.9501953125,4497.2001953125,4560.0,1829872
2024-08-23,4344.548828125,4463.89990234375,4506.0,4455.0,4500.0,1809253
2024-08-26,4382.068359375,4502.4501953125,4552.14990234375,4485.0,4489.0,1844164
2024-08-27,4376.90966796875,4497.14990234375,4510.0,4486.7998046875,4505.0,930697
2024-08-28,4385.57177734375,4506.0498046875,4562.5,4457.2998046875,4498.75,1848058
2024-08-29,4391.16845703125,4511.7998046875,4556.0,4460.0,4460.0,2133641
2024-08-30,4431.99658203125,4553.75,4592.25,4487.7998046875,4500.0,3637222
2024-09-02,4400.1708984375,4521.0498046875,4588.0,4512.0,4576.0,1216500
2024-09-03,4391.70361328125,4512.35009765625,4555.89990234375,4495.89990234375,4521.0498046875,1717263
2024-09-04,4359.48876953125,4479.25,4487.0,4436.7001953125,4476.9501953125,1265505
2024-09-05,4356.27734375,4475.9501953125,4499.0,4454.14990234375,4481.0,1688793
2024-09-06,4337.59033203125,4456.75,4518.9501953125,4440.0,4473.9501953125,1649179
2024-09-09,4330.58251953125,4449.5498046875,4490.25,4430.5,4455.0,1184938
2024-09-10,4387.32373046875,4507.85009765625,4539.9501953125,4440.4501953125,4442.4501953125,1385591
2024-09-11,4359.5859375,4479.35009765625,4549.35009765625,4471.25,4521.4501953125,1325919
2024-09-12,4396.9111328125,4517.7001953125,4532.60009765625,4431.2998046875,4510.25,2742216
2024-09-13,4401.6796875,4522.60009765625,4547.0,4505.0,4530.0,1458786
2024-09-16,4392.580078125,4513.25,4546.0498046875,4494.4501953125,4527.0,1155120
2024-09-17,4385.1826171875,4505.64990234375,4535.7998046875,4466.0,4513.25,1699364
2024-09-18,4229.947265625,4346.14990234375,4497.0498046875,4321.0,4497.0498046875,2961779
2024-09-19,4181.2841796875,4296.14990234375,4422.2001953125,4281.7998046875,4390.0498046875,2927551
2024-09-20,4170.3349609375,4284.89990234375,4330.7001953125,4227.5,4316.89990234375,5447908
2024-09-23,4154.3740234375,4268.5,4309.39990234375,4253.0,4300.0,1702319
2024-09-24,4157.0986328125,4271.2998046875,4291.0,4240.0,4251.64990234375,3012026
2024-09-25,4160.45654296875,4274.75,4289.60009765625,4240.0,4252.35009765625,2713073
2024-09-26,4177.73193359375,4292.5,4316.7998046875,4260.0,4260.0,3964251
2024-09-27,4193.49853515625,4308.7001953125,4378.0,4300.0498046875,4335.0,3012477
2024-09-30,4154.3740234375,4268.5,4298.75,4260.0498046875,4286.89990234375,2503416
2024-10-01,4173.2548828125,4287.89990234375,4295.75,4242.9501953125,4255.5498046875,1823365
2024-10-03,4119.57958984375,4232.75,4279.0,4210.0,4262.60009765625,3350119
2024-10-04,4138.55810546875,4252.25,4298.0,4224.0498046875,4225.0,2965463
2024-10-07,4158.60693359375,4272.85009765625,4297.25,4229.39990234375,4273.89990234375,1472619
2024-10-08,4139.53125,4253.25,4279.39990234375,4203.9501953125,4272.60009765625,1541867
2024-10-09,4139.2392578125,4252.9501953125,4295.0,4246.7001953125,4260.0,1082504
2024-10-10,4114.37255859375,4227.39990234375,4293.85009765625,4198.60009765625,4253.25,2378875
2024-10-11,4038.26318359375,4149.2001953125,4241.9501953125,4112.4501953125,4143.0,5759183
2024-10-14,4026.048828125,4136.64990234375,4165.39990234375,4122.2001953125,4140.0,2137590
2024-10-15,4006.72900390625,4116.7998046875,4169.9501953125,4095.0,4131.0498046875,2759474
2024-10-16,3985.463623046875,4094.949951171875,4115.0,4067.199951171875,4085.0,2359151
2024-10-17,3999.137939453125,4109.0,4129.9501953125,4092.949951171875,4112.7998046875,2522659
2024-10-18,4022.601806640625,4123.0498046875,4146.14990234375,4080.0,4090.0,2361000
2024-10-21,3980.45458984375,4079.85009765625,4139.9501953125,4070.0,4132.60009765625,1595450
2024-10-22,3917.672119140625,4015.5,4089.800048828125,4006.35009765625,4066.0,1928049
2024-10-23,3967.185791015625,4066.25,4113.5498046875,3995.14990234375,3999.60009765625,1966476
2024-10-24,3949.28271484375,4047.89990234375,4079.0,4004.0,4004.0,2676744
2024-10-25,3958.697998046875,4057.550048828125,4092.0,4032.699951171875,4057.050048828125,1759676
2024-10-28,3991.1865234375,4090.85009765625,4134.0,4051.0,4068.949951171875,1532534
2024-10-29,3975.966552734375,4075.25,4103.5,4060.10009765625,4095.85009765625,1445885
2024-10-30,3985.137451171875,4084.64990234375,4107.0,4060.050048828125,4075.0,1935002
2024-10-31,3871.7685546875,3968.449951171875,4078.300048828125,3960.0,4070.0,3740372
2024-11-01,3887.134521484375,3984.199951171875,3998.949951171875,3976.050048828125,3989.85009765625,154895
2024-11-04,3867.572998046875,3964.14990234375,3991.89990234375,3913.25,3966.300048828125,2269192
2024-11-05,3874.597900390625,3971.35009765625,3986.0,3941.10009765625,3941.10009765625,967590
2024-11-06,4038.79736328125,4139.64990234375,4149.7998046875,3975.25,4003.60009765625,3792017
2024-11-07,4049.773193359375,4150.89990234375,4205.7998046875,4085.050048828125,4169.7001953125,3724349
2024-11-08,4045.968505859375,4147.0,4169.75,4117.64990234375,4155.0,1648039
2024-11-11,4096.4091796875,4198.7001953125,4234.2998046875,4117.64990234375,4128.2001953125,1406487
2024-11-12,4095.140380859375,4197.39990234375,4218.0,4164.35009765625,4216.0,1587640
2024-11-13,4049.23681640625,4150.35009765625,4196.75,4131.0498046875,4178.10009765625,1098813
2024-11-14,4044.895263671875,4145.89990234375,4160.0,4116.4501953125,4135.0,1825432
2024-11-18,3921.57470703125,4019.5,4213.0,3990.199951171875,4213.0,3313944
2024-11-19,3941.13623046875,4039.550048828125,4132.14990234375,4014.10009765625,4019.89990234375,1776233
2024-11-21,3973.625,4072.85009765625,4092.449951171875,4024.0,4044.89990234375,2384347
2024-11-22,4141.19091796875,4244.60009765625,4254.9501953125,4054.0,4071.0,3096553
2024-11-25,4209.97314453125,4315.10009765625,4328.10009765625,4252.2001953125,4280.0,4052167
2024-11-26,4246.6572265625,4352.7001953125,4366.60009765625,4310.0,4321.0498046875,2060669
2024-11-27,4226.998046875,4332.5498046875,4377.39990234375,4324.0498046875,4358.9501953125,1558993
2024-11-28,4141.48291015625,4244.89990234375,4339.9501953125,4233.0,4319.0,2558544
2024-11-29,4166.80126953125,4270.85009765625,4298.7001953125,4195.64990234375,4220.0,2017425
2024-12-02,4172.4599609375,4276.64990234375,4288.2001953125,4230.0498046875,4270.0,1670944
2024-12-03,4197.92431640625,4302.75,4325.0,4265.4501953125,4314.35009765625,2010905
2024-12-04,4248.31591796875,4354.39990234375,4386.9501953125,4289.0498046875,4313.5498046875,3302642
2024-12-05,4355.2939453125,4464.0498046875,4489.0,4360.0,4400.7998046875,3746747
2024-12-06,4337.1962890625,4445.5,4465.0,4412.75,4453.0,1842087
2024-12-09,4343.68408203125,4452.14990234375,4469.39990234375,4415.5498046875,4430.4501953125,2066639
2024-12-10,4324.5615234375,4432.5498046875,4493.7998046875,4412.10009765625,4426.14990234375,2087828
2024-12-11,4319.58642578125,4427.4501953125,4448.64990234375,4407.0,4431.85009765625,1635256
2024-12-12,4346.416015625,4454.9501953125,4485.0,4426.0,4430.0498046875,1914642
2024-12-13,4364.904296875,4473.89990234375,4494.89990234375,4394.39990234375,4434.9501953125,1967048
2024-12-16,4307.634765625,4415.2001953125,4475.0,4397.0,4459.0,1646224
2024-12-17,4223.046875,4328.5,4432.9501953125,4318.0,4410.0,3225027
2024-12-18,4241.92529296875,4347.85009765625,4362.0,4289.60009765625,4311.7001953125,1575404
2024-12-19,4167.8251953125,4271.89990234375,4364.0,4262.0,4282.0,3015763
2024-12-20,4068.700439453125,4170.2998046875,4382.0,4152.5,4329.0,4116989
2024-12-23,4056.9931640625,4158.2998046875,4217.0,4114.89990234375,4200.0498046875,2195338
2024-12-24,4077.676513671875,4179.5,4218.0,4158.2998046875,4158.2998046875,1181886
2024-12-26,4067.5302734375,4169.10009765625,4199.9501953125,4143.14990234375,4179.5,1208464
2024-12-27,4063.3837890625,4164.85009765625,4180.9501953125,4147.25,4163.0,858100
2024-12-30,4057.48095703125,4158.7998046875,4199.2998046875,4112.0,4151.0,1527169
2024-12-31,3995.040283203125,4094.800048828125,4139.9501953125,4032.050048828125,4135.0,1555429
2025-01-01,4012.26025390625,4112.4501953125,4134.0,4085.449951171875,4094.39990234375,763161
2025-01-02,4074.01806640625,4175.75,4183.0,4096.9501953125,4120.0,1720835
2025-01-03,4000.015869140625,4099.89990234375,4179.9501953125,4092.300048828125,4179.9501953125,1791953
2025-01-06,3995.2353515625,4095.0,4149.64990234375,4066.39990234375,4105.5,2085593
2025-01-07,3930.160400390625,4028.300048828125,4140.35009765625,4011.550048828125,4114.9501953125,2669054
2025-01-08,4008.308837890625,4108.39990234375,4126.0,4017.75,4034.89990234375,2181277
2025-01-09,3940.453369140625,4038.85009765625,4137.75,4025.300048828125,4101.0,2392472
2025-01-10,4161.7275390625,4265.64990234375,4297.0,4170.0,4200.0,7894300
2025-01-13,4186.55810546875,4291.10009765625,4322.9501953125,4227.39990234375,4245.0,4003771
2025-01-14,4129.921875,4233.0498046875,4313.89990234375,4219.0498046875,4302.0,3441709
2025-01-15,4146.0693359375,4249.60009765625,4256.4501953125,4207.4501953125,4218.0,1653474
2025-01-16,4103.82373046875,4206.2998046875,4294.0,4191.85009765625,4260.0,2637705
2025-01-17,4087.964599609375,4124.2998046875,4160.60009765625,4100.0498046875,4159.89990234375,1761466
2025-01-20,4041.87451171875,4077.800048828125,4145.7998046875,4068.10009765625,4145.7998046875,1287799
2025-01-21,4000.294189453125,4035.85009765625,4111.0,4030.0,4095.300048828125,1971591
2025-01-22,4119.98046875,4156.60009765625,4163.14990234375,4044.199951171875,4050.0,2409223
2025-01-23,4108.9287109375,4145.4501953125,4191.35009765625,4140.0498046875,4168.0,1822998
2025-01-24,4115.767578125,4152.35009765625,4178.0,4104.0,4104.0,1910099
2025-01-27,4029.335693359375,4065.14990234375,4156.35009765625,4041.050048828125,4102.0,1551782
2025-01-28,4004.704833984375,4040.300048828125,4102.0,4028.300048828125,4070.800048828125,2468272
2025-01-29,4063.680419921875,4099.7998046875,4107.85009765625,4054.0,4054.0,1217089
2025-01-30,4063.92822265625,4100.0498046875,4129.89990234375,4058.5,4099.89990234375,1531251
2025-01-31,4076.16943359375,4112.39990234375,4128.4501953125,4085.25,4110.0,1492943
2025-02-01,4037.265380859375,4073.14990234375,4135.89990234375,4056.0,4113.0,437172
2025-02-03,4032.804931640625,4068.64990234375,4077.0,3998.699951171875,4030.89990234375,1265713
2025-02-04,4070.866455078125,4107.0498046875,4118.85009765625,4066.050048828125,4083.699951171875,2547132
2025-02-05,4055.057373046875,4091.10009765625,4150.0,4076.0,4150.0,1693912
2025-02-06,4046.78076171875,4082.75,4139.5,4051.550048828125,4105.39990234375,2284536
2025-02-07,3993.900634765625,4029.39990234375,4090.0,4008.0,4090.0,1548940
2025-02-10,4001.38427734375,4036.949951171875,4052.0,4014.35009765625,4040.0,1339511
2025-02-11,3928.631103515625,3963.550048828125,4040.0,3955.0,4018.39990234375,1810908
2025-02-12,3915.348876953125,3950.14990234375,4021.75,3940.14990234375,3971.10009765625,1678002
2025-02-13,3875.701416015625,3910.14990234375,3984.449951171875,3902.25,3968.0,2277310
2025-02-14,3900.183837890625,3934.85009765625,3948.0,3900.0,3925.0,1681975
2025-02-17,3870.10107421875,3904.5,3934.0,3856.199951171875,3856.5,1799806
2025-02-18,3839.076904296875,3873.199951171875,3924.39990234375,3864.5,3898.39990234375,2149879
2025-02-19,3750.761962890625,3784.10009765625,3874.949951171875,3768.14990234375,3872.199951171875,4366672
2025-02-20,3746.103271484375,3779.39990234375,3788.0,3751.300048828125,3761.5,2888572
2025-02-21,3752.645263671875,3786.0,3817.0,3775.0,3776.10009765625,1833931
2025-02-24,3643.218017578125,3675.60009765625,3763.199951171875,3670.0,3743.14990234375,2508516
2025-02-25,3597.573486328125,3629.550048828125,3658.0,3621.25,3625.0,4101954
2025-02-27,3580.723388671875,3612.550048828125,3638.0,3600.699951171875,3611.699951171875,3823856
2025-02-28,3452.5625,3483.25,3600.0,3457.0,3584.949951171875,7085018
2025-03-03,3462.276123046875,3493.050048828125,3523.25,3476.14990234375,3485.0,4990439
2025-03-04,3500.9326171875,3532.050048828125,3551.0,3464.300048828125,3474.0,2797737
2025-03-05,3515.80029296875,3547.050048828125,3600.35009765625,3520.85009765625,3520.85009765625,2501894
2025-03-06,3569.869873046875,3601.60009765625,3609.449951171875,3536.10009765625,3557.0,2786513
2025-03-07,3579.385009765625,3611.199951171875,3625.0,3574.39990234375,3600.0,2051315
2025-03-10,3558.02490234375,3589.64990234375,3622.10009765625,3582.60009765625,3606.5,1004626
2025-03-11,3543.801513671875,3575.300048828125,3588.75,3537.64990234375,3558.0,1995450
2025-03-12,3475.31005859375,3506.199951171875,3569.25,3486.85009765625,3565.0,3174167
2025-03-13,3480.117431640625,3511.050048828125,3524.300048828125,3484.10009765625,3502.300048828125,1693004
2025-03-17,3466.885009765625,3497.699951171875,3530.449951171875,3477.35009765625,3489.0,2690906
2025-03-18,3466.885009765625,3497.699951171875,3497.699951171875,3497.699951171875,3497.699951171875,0
2025-03-19,3466.29052734375,3497.10009765625,3547.0,3462.75,3547.0,3051244
2025-03-20,3531.75830078125,3563.14990234375,3578.949951171875,3512.0,3512.0,2845192
2025-03-21,3546.576904296875,3578.10009765625,3616.25,3465.0,3475.0,4161925
2025-03-24,3596.978759765625,3628.949951171875,3649.75,3566.60009765625,3600.0,1834751
2025-03-25,3625.525146484375,3657.75,3710.0,3638.0,3645.0,3135390
2025-03-26,3603.7685546875,3635.800048828125,3680.5,3625.85009765625,3647.75,1734499
2025-03-27,3619.03271484375,3651.199951171875,3663.0,3610.5,3614.85009765625,2528474
2025-03-28,3574.379638671875,3606.14990234375,3660.949951171875,3591.89990234375,3651.0,2051919
2025-04-01,3519.517333984375,3550.800048828125,3584.0,3525.0,3572.699951171875,2618493
2025-04-02,3512.7275390625,3543.949951171875,3564.10009765625,3530.050048828125,3544.0,1764313
2025-04-03,3373.16796875,3403.14990234375,3502.0,3396.14990234375,3491.0,4537821
2025-04-04,3270.33203125,3299.39990234375,3399.64990234375,3295.5,3362.60009765625,5317367
2025-04-07,3245.20556640625,3274.050048828125,3291.39990234375,3056.050048828125,3100.0,6623955
2025-04-08,3263.93896484375,3292.949951171875,3349.0,3255.300048828125,3302.050048828125,5557558
2025-04-09,3217.997314453125,3246.60009765625,3270.0,3212.050048828125,3260.550048828125,2990265
2025-04-11,3203.0302734375,3231.5,3298.949951171875,3206.0,3289.550048828125,7108961
2025-04-15,3219.583251953125,3248.199951171875,3314.39990234375,3238.60009765625,3314.39990234375,3512160
2025-04-16,3244.957763671875,3273.800048828125,3278.10009765625,3229.0,3248.199951171875,2384391
2025-04-17,3269.83642578125,3298.89990234375,3303.60009765625,3218.0,3245.5,2932346
2025-04-21,3292.336669921875,3321.60009765625,3354.0,3284.10009765625,3290.10009765625,2432946
2025-04-22,3285.199951171875,3314.39990234375,3333.89990234375,3295.0,3322.60009765625,2710498
2025-04-23,3382.931396484375,3413.0,3420.89990234375,3337.300048828125,3365.0,3543923
2025-04-24,3371.6318359375,3401.60009765625,3412.5,3387.699951171875,3401.10009765625,2252175
2025-04-25,3417.623046875,3448.0,3477.800048828125,3405.0,3420.0,2742991
2025-04-28,3413.16259765625,3443.5,3457.800048828125,3405.0,3435.0,1593296
2025-04-29,3441.9072265625,3472.5,3495.0,3430.39990234375,3455.0,1578332
2025-04-30,3423.272705078125,3453.699951171875,3509.89990234375,3366.0,3472.0,2809332
2025-05-02,3400.772705078125,3431.0,3491.5,3420.0,3472.0,1721761
2025-05-05,3423.867431640625,3454.300048828125,3504.5,3446.39990234375,3450.0,1284443
2025-05-06,3429.517333984375,3460.0,3473.0,3437.0,3460.0,1324763
2025-05-07,3414.74853515625,3445.10009765625,3459.5,3420.60009765625,3420.60009765625,1477128
2025-05-08,3418.514892578125,3448.89990234375,3477.0,3428.699951171875,3448.0,2543591
2025-05-09,3409.990966796875,3440.300048828125,3446.199951171875,3398.10009765625,3399.0,2531757
2025-05-12,3588.50390625,3620.39990234375,3630.5,3502.199951171875,3505.0,2228678
2025-05-13,3484.03271484375,3515.0,3623.0,3510.5,3620.39990234375,3062887
2025-05-14,3517.435791015625,3548.699951171875,3561.0,3508.60009765625,3521.0,2119499
2025-05-15,3548.36083984375,3579.89990234375,3600.0,3514.10009765625,3564.0,3548330
2025-05-16,3529.9248046875,3561.300048828125,3593.89990234375,3546.10009765625,3593.89990234375,1666727
2025-05-19,3487.79931640625,3518.800048828125,3550.0,3503.699951171875,3550.0,2537377
2025-05-20,3467.47998046875,3498.300048828125,3558.0,3494.0,3531.800048828125,2038374
2025-05-21,3494.737548828125,3525.800048828125,3537.0,3498.300048828125,3508.0,1440153
2025-05-22,3446.367431640625,3477.0,3497.800048828125,3451.300048828125,3495.0,2034383
2025-05-23,3483.63623046875,3514.60009765625,3535.0,3465.60009765625,3477.0,1274331
2025-05-26,3506.13623046875,3537.300048828125,3545.0,3510.10009765625,3521.0,967470
2025-05-27,3467.876220703125,3498.699951171875,3540.0,3483.10009765625,3532.0,2467680
2025-05-28,3466.885009765625,3497.699951171875,3529.0,3493.0,3520.0,1222933
2025-05-29,3467.28173828125,3498.10009765625,3532.5,3486.5,3504.699951171875,3188072
2025-05-30,3432.88720703125,3463.39990234375,3506.699951171875,3453.10009765625,3490.0,3404365
2025-06-02,3419.4072265625,3449.800048828125,3460.0,3418.60009765625,3450.0,1877585
2025-06-03,3375.199951171875,3405.199951171875,3473.5,3400.5,3446.0,2848125
2025-06-04,3380.89990234375,3380.89990234375,3394.800048828125,3370.0,3389.0,2544807
